calendar.date,census,replicate,microsite,sampling.method,pan.colour,order,family,total.abundance
5/2/13,9,2,Shrub,Pan,Yellow,Diptera,Muscidae,1
5/2/13,9,2,Shrub,Pan,Yellow,Diptera,Sarcophagidae,4
5/2/13,9,2,Shrub,Pan,Yellow,Diptera,Tachinidae,6
5/2/13,9,2,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,1
5/2/13,9,2,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,2
5/2/13,9,3,Open,Pan,White,Coleoptera,Glaphyridae,4
5/2/13,9,3,Open,Pan,White,Coleoptera,Meloidae,1
5/2/13,9,3,Open,Pan,White,Diptera,Tachinidae,3
5/2/13,9,3,Open,Pan,White,Hymenoptera,Megachilidae,2
5/2/13,9,3,Shrub,Pan,White,Diptera,Sarcophagidae,2
5/2/13,9,3,Shrub,Pan,White,Diptera,Syrphidae,1
5/2/13,9,3,Shrub,Pan,White,Diptera,Tachinidae,3
5/2/13,9,3,Shrub,Pan,White,Hymenoptera,Crabronidae,1
5/2/13,9,3,Shrub,Pan,White,Hymenoptera,Halictidae,3
5/2/13,9,3,Shrub,Pan,White,Hymenoptera,Pompilidae,1
5/2/13,9,4,Open,Pan,Blue,Diptera,Sarcophagidae,2
5/2/13,9,4,Open,Pan,Blue,Diptera,Tachinidae,9
5/2/13,9,4,Shrub,Pan,Blue,Diptera,Muscidae,1
5/2/13,9,4,Shrub,Pan,Blue,Diptera,Tachinidae,2
5/2/13,9,4,Shrub,Pan,Blue,Hymenoptera,Chrysididae,1
5/2/13,9,4,Shrub,Pan,Blue,Hymenoptera,Crabronidae,2
5/2/13,9,4,Shrub,Pan,Blue,Hymenoptera,Halictidae,3
5/2/13,9,5,Open,Pan,Yellow,Coleoptera,Glaphyridae,4
5/2/13,9,5,Open,Pan,Yellow,Diptera,Tachinidae,2
5/2/13,9,5,Open,Pan,Yellow,Hymenoptera,Chrysididae,1
5/2/13,9,5,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,1
5/2/13,9,5,Shrub,Pan,Yellow,Diptera,Bombyliidae,1
5/2/13,9,5,Shrub,Pan,Yellow,Diptera,Sarcophagidae,1
5/2/13,9,5,Shrub,Pan,Yellow,Diptera,Tabanidae,1
5/2/13,9,5,Shrub,Pan,Yellow,Diptera,Tachinidae,3
5/2/13,9,5,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,2
5/2/13,9,5,Shrub,Pan,Yellow,Hymenoptera,Formicidae,1
5/2/13,9,5,Shrub,Pan,Yellow,Hymenoptera,Halictidae,1
5/2/13,9,5,Shrub,Pan,Yellow,Hymenoptera,Sphecidae,1
5/2/13,9,6,Open,Pan,White,Coleoptera,Glaphyridae,4
5/2/13,9,6,Open,Pan,White,Diptera,Anthomyiidae,1
5/2/13,9,6,Open,Pan,White,Diptera,Tachinidae,4
5/2/13,9,6,Open,Pan,White,Hymenoptera,Andrenidae,2
5/2/13,9,6,Open,Pan,White,Hymenoptera,Crabronidae,1
5/2/13,9,6,Open,Pan,White,Hymenoptera,Halictidae,1
5/2/13,9,6,Shrub,Pan,White,Coleoptera,Glaphyridae,1
5/2/13,9,6,Shrub,Pan,White,Diptera,Lauxaniidae,1
5/2/13,9,6,Shrub,Pan,White,Diptera,Muscidae,1
5/2/13,9,6,Shrub,Pan,White,Diptera,Sarcophagidae,2
5/2/13,9,6,Shrub,Pan,White,Diptera,Tachinidae,4
5/2/13,9,6,Shrub,Pan,White,Hymenoptera,Crabronidae,3
5/2/13,9,6,Shrub,Pan,White,Hymenoptera,Formicidae,2
5/2/13,9,6,Shrub,Pan,White,Hymenoptera,Halictidae,1
5/2/13,9,6,Shrub,Pan,White,Hymenoptera,Pompilidae,1
5/2/13,9,7,Open,Pan,Blue,Diptera,Muscidae,1
5/2/13,9,7,Open,Pan,Blue,Diptera,Tachinidae,2
5/2/13,9,7,Shrub,Pan,Blue,Coleoptera,melyridae,1
5/2/13,9,7,Shrub,Pan,Blue,Diptera,Muscidae,2
5/2/13,9,7,Shrub,Pan,Blue,Diptera,Tachinidae,2
5/2/13,9,7,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
5/2/13,9,7,Shrub,Pan,Blue,Hymenoptera,Formicidae,1
5/2/13,9,7,Shrub,Pan,Blue,Hymenoptera,Halictidae,1
5/2/13,9,8,Open,Pan,Yellow,Coleoptera,Glaphyridae,4
5/2/13,9,8,Open,Pan,Yellow,Diptera,Sarcophagidae,3
5/2/13,9,8,Open,Pan,Yellow,Diptera,Tachinidae,7
5/2/13,9,8,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
5/2/13,9,8,Open,Pan,Yellow,Hymenoptera,Pompilidae,1
5/2/13,9,8,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,1
5/2/13,9,8,Shrub,Pan,Yellow,Coleoptera,Meloidae,1
5/2/13,9,8,Shrub,Pan,Yellow,Coleoptera,melyridae,1
5/2/13,9,8,Shrub,Pan,Yellow,Diptera,Muscidae,1
5/2/13,9,8,Shrub,Pan,Yellow,Diptera,Sarcophagidae,1
5/2/13,9,8,Shrub,Pan,Yellow,Diptera,Tachinidae,5
5/2/13,9,8,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,1
5/2/13,9,8,Shrub,Pan,Yellow,Hymenoptera,Formicidae,2
5/2/13,9,8,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,1
5/2/13,9,9,Open,Pan,White,Coleoptera,Glaphyridae,10
5/2/13,9,9,Open,Pan,White,Diptera,Sarcophagidae,2
5/2/13,9,9,Open,Pan,White,Diptera,Tachinidae,4
5/2/13,9,9,Open,Pan,White,Hymenoptera,Andrenidae,1
5/2/13,9,9,Open,Pan,White,Hymenoptera,Chalcididae,1
5/2/13,9,9,Open,Pan,White,Hymenoptera,Crabronidae,4
5/2/13,9,9,Open,Pan,White,Hymenoptera,Formicidae,1
5/2/13,9,9,Open,Pan,White,Hymenoptera,Pompilidae,3
5/2/13,9,9,Shrub,Pan,White,Diptera,Sarcophagidae,1
5/2/13,9,9,Shrub,Pan,White,Diptera,Tachinidae,1
5/2/13,9,9,Shrub,Pan,White,Hymenoptera,Chrysididae,3
5/2/13,9,9,Shrub,Pan,White,Hymenoptera,Crabronidae,1
5/2/13,9,9,Shrub,Pan,White,Hymenoptera,Halictidae,2
5/2/13,9,9,Shrub,Pan,White,Hymenoptera,Pompilidae,1
5/2/13,9,10,Open,Pan,Blue,Coleoptera,Glaphyridae,2
5/2/13,9,10,Open,Pan,Blue,Coleoptera,melyridae,1
5/2/13,9,10,Open,Pan,Blue,Diptera,Anthomyiidae,1
5/2/13,9,10,Open,Pan,Blue,Diptera,Sarcophagidae,2
5/2/13,9,10,Open,Pan,Blue,Diptera,Tachinidae,14
5/2/13,9,10,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,10,Shrub,Pan,Blue,Diptera,Pipunculidae,2
5/2/13,9,10,Shrub,Pan,Blue,Diptera,Sarcophagidae,1
5/2/13,9,10,Shrub,Pan,Blue,Diptera,Tachinidae,1
5/2/13,9,10,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
5/2/13,9,10,Shrub,Pan,Blue,Hymenoptera,Formicidae,2
5/2/13,9,10,Shrub,Pan,Blue,Hymenoptera,Halictidae,1
5/2/13,9,11,Open,Pan,Yellow,Coleoptera,Glaphyridae,18
5/2/13,9,11,Open,Pan,Yellow,Diptera,Muscidae,1
5/2/13,9,11,Open,Pan,Yellow,Diptera,Sarcophagidae,1
5/2/13,9,11,Open,Pan,Yellow,Diptera,Tachinidae,3
5/2/13,9,11,Open,Pan,Yellow,Hymenoptera,Chrysididae,1
5/2/13,9,11,Shrub,Pan,Yellow,Coleoptera,melyridae,1
5/2/13,9,11,Shrub,Pan,Yellow,Diptera,Tachinidae,3
5/2/13,9,11,Shrub,Pan,Yellow,Hymenoptera,Apidae,1
5/2/13,9,11,Shrub,Pan,Yellow,Hymenoptera,Chalcididae,2
5/2/13,9,11,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,1
5/2/13,9,11,Shrub,Pan,Yellow,Hymenoptera,Halictidae,1
5/2/13,9,11,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,2
5/2/13,9,12,Open,Pan,White,Coleoptera,Glaphyridae,9
5/2/13,9,12,Open,Pan,White,Diptera,Sarcophagidae,2
5/2/13,9,12,Open,Pan,White,Diptera,Tachinidae,1
5/2/13,9,12,Open,Pan,White,Hymenoptera,Andrenidae,1
5/2/13,9,12,Open,Pan,White,Hymenoptera,Crabronidae,2
5/2/13,9,12,Open,Pan,White,Hymenoptera,Halictidae,1
5/2/13,9,12,Open,Pan,White,Hymenoptera,Megachilidae,1
5/2/13,9,12,Open,Pan,White,Hymenoptera,Pompilidae,1
5/2/13,9,12,Shrub,Pan,White,Coleoptera,Glaphyridae,2
5/2/13,9,12,Shrub,Pan,White,Coleoptera,melyridae,1
5/2/13,9,12,Shrub,Pan,White,Coleoptera,mordellidae,1
5/2/13,9,12,Shrub,Pan,White,Diptera,Syrphidae,1
5/2/13,9,12,Shrub,Pan,White,Diptera,Tachinidae,3
5/2/13,9,12,Shrub,Pan,White,Hymenoptera,Andrenidae,1
5/2/13,9,12,Shrub,Pan,White,Hymenoptera,Crabronidae,1
5/2/13,9,12,Shrub,Pan,White,Hymenoptera,Halictidae,4
5/2/13,9,13,Open,Pan,Blue,Coleoptera,Glaphyridae,3
5/2/13,9,13,Open,Pan,Blue,Diptera,Anthomyiidae,1
5/2/13,9,13,Open,Pan,Blue,Diptera,Tachinidae,3
5/2/13,9,13,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,13,Shrub,Pan,Blue,Diptera,Anthomyiidae,1
5/2/13,9,13,Shrub,Pan,Blue,Diptera,Muscidae,1
5/2/13,9,13,Shrub,Pan,Blue,Diptera,Tachinidae,4
5/2/13,9,13,Shrub,Pan,Blue,Hymenoptera,Apidae,3
5/2/13,9,13,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
5/2/13,9,13,Shrub,Pan,Blue,Hymenoptera,Halictidae,3
5/2/13,9,13,Shrub,Pan,Blue,Hymenoptera ,Formicidae,1
5/2/13,9,14,Open,Pan,Yellow,Coleoptera,Glaphyridae,19
5/2/13,9,14,Open,Pan,Yellow,Diptera,Tachinidae,3
5/2/13,9,14,Open,Pan,Yellow,Hemiptera,Geocoridae,1
5/2/13,9,14,Open,Pan,Yellow,Hymenoptera,Chrysididae,1
5/2/13,9,14,Open,Pan,Yellow,Hymenoptera,Pompilidae,1
5/2/13,9,14,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,3
5/2/13,9,14,Shrub,Pan,Yellow,Diptera,Muscidae,1
5/2/13,9,14,Shrub,Pan,Yellow,Diptera,Tachinidae,2
5/2/13,9,14,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,2
5/2/13,9,14,Shrub,Pan,Yellow,Hymenoptera,Sphecidae,1
5/2/13,9,15,Open,Pan,White,Coleoptera,Glaphyridae,18
5/2/13,9,15,Open,Pan,White,Diptera,Sarcophagidae,2
5/2/13,9,15,Open,Pan,White,Diptera,Tabanidae,1
5/2/13,9,15,Open,Pan,White,Diptera,Tachinidae,2
5/2/13,9,15,Open,Pan,White,Hymenoptera,Chrysididae,1
5/2/13,9,15,Open,Pan,White,Hymenoptera,Crabronidae,1
5/2/13,9,15,Open,Pan,White,Hymenoptera,Megachilidae,1
5/2/13,9,15,Shrub,Pan,White,Coleoptera,Glaphyridae,1
5/2/13,9,15,Shrub,Pan,White,Diptera,Muscidae,1
5/2/13,9,15,Shrub,Pan,White,Diptera,Tachinidae,3
5/2/13,9,15,Shrub,Pan,White,Hymenoptera,Apidae,1
5/2/13,9,15,Shrub,Pan,White,Hymenoptera,Chrysididae,4
5/2/13,9,15,Shrub,Pan,White,Hymenoptera,Crabronidae,7
5/2/13,9,15,Shrub,Pan,White,Hymenoptera,Formicidae,1
5/2/13,9,15,Shrub,Pan,White,Hymenoptera,Halictidae,2
5/2/13,9,15,Shrub,Pan,White,Hymenoptera,Sphecidae,1
5/2/13,9,16,Open,Pan,Blue,Coleoptera,Glaphyridae,4
5/2/13,9,16,Open,Pan,Blue,Diptera,Muscidae,1
5/2/13,9,16,Open,Pan,Blue,Diptera,Sarcophagidae,1
5/2/13,9,16,Open,Pan,Blue,Diptera,Tachinidae,4
5/2/13,9,16,Open,Pan,Blue,Hymenoptera,Crabronidae,4
5/2/13,9,16,Open,Pan,Blue,Hymenoptera,Halictidae,1
5/2/13,9,16,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,16,Shrub,Pan,Blue,Coleoptera,Glaphyridae,2
5/2/13,9,16,Shrub,Pan,Blue,Diptera,Tachinidae,2
5/2/13,9,16,Shrub,Pan,Blue,Hymenoptera,Crabronidae,1
5/2/13,9,16,Shrub,Pan,Blue,Hymenoptera,Halictidae,3
5/2/13,9,16,Shrub,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,16,Shrub,Pan,Blue,Hymenoptera,Vespidae,1
5/2/13,9,17,Open,Pan,Yellow,Coleoptera,Rhopalidae,3
5/2/13,9,17,Open,Pan,Yellow,Diptera,Sarcophagidae,3
5/2/13,9,17,Open,Pan,Yellow,Diptera,Tachinidae,4
5/2/13,9,17,Open,Pan,Yellow,Hymenoptera,Crabronidae,1
5/2/13,9,17,Open,Pan,Yellow,Hymenoptera,Pompilidae,2
5/2/13,9,17,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,1
5/2/13,9,17,Shrub,Pan,Yellow,Diptera,Tachinidae,2
5/2/13,9,17,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,1
5/2/13,9,17,Shrub,Pan,Yellow,Hymenoptera,Formicidae,1
5/2/13,9,17,Shrub,Pan,Yellow,Hymenoptera,Halictidae,1
5/2/13,9,17,Shrub,Pan,Yellow,Hymenoptera,Ichneumonidae,1
5/2/13,9,18,Shrub,Pan,White,,,
5/2/13,9,18,Open,Pan,White,,,
5/2/13,9,19,Open,Pan,Blue,Coleoptera,Glaphyridae,3
5/2/13,9,19,Open,Pan,Blue,Coleoptera,Glaphyridae,1
5/2/13,9,19,Open,Pan,Blue,Diptera,Muscidae,1
5/2/13,9,19,Open,Pan,Blue,Diptera,Tachinidae,1
5/2/13,9,19,Open,Pan,Blue,Hymenoptera,Apidae,2
5/2/13,9,19,Open,Pan,Blue,Hymenoptera,Chrysididae,1
5/2/13,9,19,Open,Pan,Blue,Hymenoptera,Crabronidae,1
5/2/13,9,19,Open,Pan,Blue,Hymenoptera,Formicidae,1
5/2/13,9,19,Open,Pan,Blue,Hymenoptera,Megachilidae,1
5/2/13,9,19,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,19,Shrub,Pan,Blue,Diptera,Muscidae,1
5/2/13,9,19,Shrub,Pan,Blue,Diptera,Tachinidae,2
5/2/13,9,20,Open,Pan,Yellow,Coleoptera,Glaphyridae,1
5/2/13,9,20,Open,Pan,Yellow,Coleoptera,Glaphyridae,3
5/2/13,9,20,Open,Pan,Yellow,Diptera,Muscidae,1
5/2/13,9,20,Open,Pan,Yellow,Diptera,Tachinidae,3
5/2/13,9,20,Open,Pan,Yellow,Hymenoptera,Crabronidae,1
5/2/13,9,20,Open,Pan,Yellow,Hymenoptera,Formicidae,1
5/2/13,9,20,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,6
5/2/13,9,20,Shrub,Pan,Yellow,Diptera,Bombyliidae,1
5/2/13,9,20,Shrub,Pan,Yellow,Diptera,Sarcophagidae,1
5/2/13,9,20,Shrub,Pan,Yellow,Diptera,Muscidae,1
5/2/13,9,20,Shrub,Pan,Yellow,Diptera,Sarcophagidae,1
5/2/13,9,20,Shrub,Pan,Yellow,Diptera,Tachinidae,2
5/2/13,9,20,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,4
5/2/13,9,20,Shrub,Pan,Yellow,Hymenoptera,Pompilidae,1
5/2/13,9,21,Open,Pan,White,Coleoptera,Glaphyridae,12
5/2/13,9,21,Open,Pan,White,Hymenoptera,Apidae,1
5/2/13,9,21,Open,Pan,White,Hymenoptera,Crabronidae,1
5/2/13,9,21,Open,Pan,White,Hymenoptera,Sphecidae,1
5/2/13,9,21,Shrub,Pan,White,Coleoptera,Glaphyridae,2
5/2/13,9,21,Shrub,Pan,White,Coleoptera ,melyridae,1
5/2/13,9,21,Shrub,Pan,White,Diptera,Muscidae,1
5/2/13,9,21,Shrub,Pan,White,Diptera,Sarcophagidae,1
5/2/13,9,21,Shrub,Pan,White,Diptera,Syrphidae,1
5/2/13,9,21,Shrub,Pan,White,Diptera,Tachinidae,4
5/2/13,9,21,Shrub,Pan,White,Hymenoptera,Andrenidae,1
5/2/13,9,21,Shrub,Pan,White,Hymenoptera,Apidae,1
5/2/13,9,21,Shrub,Pan,White,Hymenoptera,Chrysididae,2
5/2/13,9,21,Shrub,Pan,White,Hymenoptera,Crabronidae,1
5/2/13,9,22,Open,Pan,Blue,Coleoptera,Glaphyridae,2
5/2/13,9,22,Open,Pan,Blue,Coleoptera ,melyridae,1
5/2/13,9,22,Open,Pan,Blue,Diptera,Sarcophagidae,1
5/2/13,9,22,Open,Pan,Blue,Diptera,Tachinidae,1
5/2/13,9,22,Open,Pan,Blue,Hymenoptera,Halictidae,1
5/2/13,9,22,Open,Pan,Blue,Hymenoptera,Megachilidae,1
5/2/13,9,22,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,22,Shrub,Pan,Blue,Coleoptera,melyridae,1
5/2/13,9,22,Shrub,Pan,Blue,Diptera,Calliphoridae,1
5/2/13,9,22,Shrub,Pan,Blue,Diptera,Tephritidae,2
5/2/13,9,22,Shrub,Pan,Blue,Hymenoptera,Andrenidae,1
5/2/13,9,22,Shrub,Pan,Blue,Hymenoptera,Chrysididae,1
5/2/13,9,22,Shrub,Pan,Blue,Hymenoptera,Crabronidae,3
5/2/13,9,22,Shrub,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,23,Open,Pan,Yellow,Coleoptera ,Glaphyridae,5
5/2/13,9,23,Open,Pan,Yellow,Diptera,Sarcophagidae,2
5/2/13,9,23,Open,Pan,Yellow,Diptera,Tachinidae,4
5/2/13,9,23,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
5/2/13,9,23,Open,Pan,Yellow,Hymenoptera,Pompilidae,1
5/2/13,9,23,Open,Pan,Yellow,Hymenoptera,Sphecidae,1
5/2/13,9,23,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,3
5/2/13,9,23,Shrub,Pan,Yellow,Diptera,Sarcophagidae,2
5/2/13,9,23,Shrub,Pan,Yellow,Hymenoptera,Chrysididae,1
5/2/13,9,23,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,1
5/2/13,9,23,Shrub,Pan,Yellow,Hymenoptera,Formicidae,1
5/2/13,9,24,Open,Pan,White,Coleoptera,Glaphyridae,14
5/2/13,9,24,Open,Pan,White,Diptera,Muscidae,2
5/2/13,9,24,Open,Pan,White,Diptera,Tachinidae,3
5/2/13,9,24,Open,Pan,White,Hymenoptera,Chrysididae,2
5/2/13,9,24,Open,Pan,White,Hymenoptera,Crabronidae,3
5/2/13,9,24,Open,Pan,White,Hymenoptera,Halictidae,2
5/2/13,9,24,Open,Pan,White,Hymenoptera,Pompilidae,1
5/2/13,9,24,Shrub,Pan,White,Coleoptera,Glaphyridae,2
5/2/13,9,24,Shrub,Pan,White,Hymenoptera,Andrenidae,2
5/2/13,9,24,Shrub,Pan,White,Hymenoptera,Chalcididae,1
5/2/13,9,24,Shrub,Pan,White,Hymenoptera,Crabronidae,2
5/2/13,9,25,Open,Pan,Blue,Coleoptera,Glaphyridae,1
5/2/13,9,25,Open,Pan,Blue,Diptera,Bombyliidae,1
5/2/13,9,25,Open,Pan,Blue,Diptera,Tachinidae,1
5/2/13,9,25,Open,Pan,Blue,Hymenoptera,Crabronidae,2
5/2/13,9,25,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,25,Shrub,Pan,Blue,Diptera,Lauxaniidae,1
5/2/13,9,25,Shrub,Pan,Blue,Diptera,Sarcophagidae,3
5/2/13,9,25,Shrub,Pan,Blue,Diptera,Tachinidae,1
5/2/13,9,25,Shrub,Pan,Blue,Hymenoptera,Bradynobaenidae,2
5/2/13,9,25,Shrub,Pan,Blue,Hymenoptera,Chrysididae,1
5/2/13,9,25,Shrub,Pan,Blue,Hymenoptera,Crabronidae,3
5/2/13,9,25,Shrub,Pan,Blue,Hymenoptera,Formicidae,1
5/2/13,9,25,Shrub,Pan,Blue,Hymenoptera,Megachilidae,1
5/2/13,9,25,Shrub,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,26,Open,Pan,Yellow,Coleoptera,Glaphyridae,11
5/2/13,9,26,Open,Pan,Yellow,Diptera,Sarcophagidae,1
5/2/13,9,26,Open,Pan,Yellow,Diptera,Tachinidae,4
5/2/13,9,26,Open,Pan,Yellow,Hymenoptera,Crabronidae,3
5/2/13,9,26,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,4
5/2/13,9,26,Shrub,Pan,Yellow,Diptera,Pipunculidae,1
5/2/13,9,26,Shrub,Pan,Yellow,Diptera,Sarcophagidae,2
5/2/13,9,26,Shrub,Pan,Yellow,Diptera,Tachinidae,3
5/2/13,9,26,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,2
5/2/13,9,26,Shrub,Pan,Yellow,Hymenoptera,Halictidae,1
5/2/13,9,27,Open,Pan,White,Coleoptera,Glaphyridae,14
5/2/13,9,27,Open,Pan,White,Coleoptera,melyridae,1
5/2/13,9,27,Open,Pan,White,Diptera,Sarcophagidae,2
5/2/13,9,27,Open,Pan,White,Diptera,Tachinidae,4
5/2/13,9,27,Open,Pan,White,Hymenoptera,Apidae,1
5/2/13,9,27,Open,Pan,White,Hymenoptera,Chrysididae,1
5/2/13,9,27,Open,Pan,White,Hymenoptera,Crabronidae,4
5/2/13,9,27,Open,Pan,White,Hymenoptera,Halictidae,1
5/2/13,9,27,Shrub,Pan,White,Coleoptera,Glaphyridae,1
5/2/13,9,27,Shrub,Pan,White,Coleoptera,melyridae,1
5/2/13,9,27,Shrub,Pan,White,Diptera,Apioceridae,1
5/2/13,9,27,Shrub,Pan,White,Hymenoptera,Bethylidae,1
5/2/13,9,27,Shrub,Pan,White,Hymenoptera,Crabronidae,2
5/2/13,9,27,Shrub,Pan,White,Hymenoptera,Halictidae,2
5/2/13,9,28,Open,Pan,Blue,Coleoptera,Glaphyridae,4
5/2/13,9,28,Open,Pan,Blue,Diptera,Anthomyiidae,1
5/2/13,9,28,Open,Pan,Blue,Diptera,Muscidae,1
5/2/13,9,28,Open,Pan,Blue,Diptera,Sarcophagidae,3
5/2/13,9,28,Open,Pan,Blue,Diptera,Tachinidae,6
5/2/13,9,28,Open,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,28,Shrub,Pan,Blue,Diptera,Chloropidae,1
5/2/13,9,28,Shrub,Pan,Blue,Diptera,Sarcophagidae,1
5/2/13,9,28,Shrub,Pan,Blue,Diptera,Tachinidae,2
5/2/13,9,28,Shrub,Pan,Blue,Hymenoptera,Chrysididae,1
5/2/13,9,28,Shrub,Pan,Blue,Hymenoptera,Halictidae,4
5/2/13,9,28,Shrub,Pan,Blue,Hymenoptera,Pompilidae,1
5/2/13,9,29,Open,Pan,Yellow,Coleoptera,Glaphyridae,9
5/2/13,9,29,Open,Pan,Yellow,Diptera,Muscidae,1
5/2/13,9,29,Open,Pan,Yellow,Diptera,Pipunculidae,1
5/2/13,9,29,Open,Pan,Yellow,Diptera,Sarcophagidae,3
5/2/13,9,29,Open,Pan,Yellow,Diptera,Tachinidae,8
5/2/13,9,29,Open,Pan,Yellow,Diptera,Sarcophagidae,1
5/2/13,9,29,Open,Pan,Yellow,Hymenoptera,Chalcididae,1
5/2/13,9,29,Open,Pan,Yellow,Hymenoptera,Chrysididae,1
5/2/13,9,29,Open,Pan,Yellow,Hymenoptera,Crabronidae,2
5/2/13,9,29,Shrub,Pan,Yellow,Coleoptera,Glaphyridae,1
5/2/13,9,29,Shrub,Pan,Yellow,Coleoptera,melyridae,1
5/2/13,9,29,Shrub,Pan,Yellow,Hymenoptera,Crabronidae,2
5/2/13,9,29,Shrub,Pan,Yellow,Hymenoptera,Halictidae,1
5/2/13,9,29,Shrub,Pan,Yellow,Hymenoptera,Muscidae,1
5/2/13,9,29,Shrub,Pan,Yellow,Hymenoptera,Sarcophagidae,2
5/2/13,9,30,Open,Pan,White,Coleoptera,Glaphyridae,7
5/2/13,9,30,Open,Pan,White,Coleoptera,melyridae,1
5/2/13,9,30,Open,Pan,White,Diptera,Sarcophagidae,1
5/2/13,9,30,Open,Pan,White,Diptera,Tachinidae,4
5/2/13,9,30,Open,Pan,White,Hymenoptera,Crabronidae,1
5/2/13,9,30,Open,Pan,White,Hymenoptera,Sphecidae,1
5/2/13,9,30,Shrub,Pan,White,Coleoptera,melyridae,2
5/2/13,9,30,Shrub,Pan,White,Diptera,Lauxaniidae,2
5/2/13,9,30,Shrub,Pan,White,Hymenoptera,Chrysididae,3
5/2/13,9,30,Shrub,Pan,White,Hymenoptera,Crabronidae,4
5/2/13,9,30,Shrub,Pan,White,Hymenoptera,Formicidae,8
5/2/13,9,30,Shrub,Pan,White,Hymenoptera,Megachilidae,2
24/04/2013,1,1,Shrub,Sweep,,,,
24/04/2013,1,1,Open,Sweep,,,,
24/04/2013,1,2,Open,Sweep,,,,
24/04/2013,1,2,Shrub,Sweep,,Hemiptera,Rhopalidae,4
24/04/2013,1,3,Shrub,Sweep,,,,
24/04/2013,1,3,Open,Sweep,,,,
24/04/2013,1,4,Shrub,Sweep,,Coleoptera,Melyridae,1
24/04/2013,1,4,Open,Sweep,,,,
24/04/2013,1,5,Shrub,Sweep,,,,
24/04/2013,1,5,Open,Sweep,,,,
24/04/2013,1,6,Shrub,Sweep,,Hemiptera,Rhopalidae,1
24/04/2013,1,6,Open,Sweep,,,,
24/04/2013,1,7,Shrub,Sweep,,Hemiptera,Geocoridae,1
24/04/2013,1,7,Open,Sweep,,,,
24/04/2013,1,8,Shrub,Sweep,,Hemiptera,Geocoridae,1
24/04/2013,1,8,Open,Sweep,,,,
24/04/2013,1,9,Open,Sweep,,,,
24/04/2013,1,9,Open,Sweep,,,,
24/04/2013,1,10,Open,Sweep,,,,
24/04/2013,1,10,Open,Sweep,,,,
25/04/2013,2,1,Shrub,Sweep,,,,
25/04/2013,2,1,Open,Sweep,,,,
25/04/2013,2,2,Shrub,Sweep,,,,
25/04/2013,2,2,Open,Sweep,,,,
25/04/2013,2,3,Open,Sweep,,,,
25/04/2013,2,3,Shrub,Sweep,,Hemiptera,Rhopalidae,1
25/04/2013,2,4,Shrub,Sweep,,,,
25/04/2013,2,4,Shrub,Sweep,,Hemiptera,Rhopalidae,1
25/04/2013,2,5,Open,Sweep,,,,
25/04/2013,2,5,Shrub,Sweep,,Hemiptera,Miridae,1
25/04/2013,2,6,Shrub,Sweep,,Diptera,Tachinidae,1
25/04/2013,2,6,Open,Sweep,,,,
25/04/2013,2,7,Open,Sweep,,,,
25/04/2013,2,7,Shrub,Sweep,,,,
25/04/2013,2,8,Open,Sweep,,,,
25/04/2013,2,8,Shrub,Sweep,,,,
25/04/2013,2,9,Open,Sweep,,,,
25/04/2013,2,9,Shrub,Sweep,,Coleoptera,Melyridae,2
25/04/2013,2,10,Shrub,Sweep,,Hemiptera,Cicadellidae,1
25/04/2013,2,10,Open,Sweep,,,,
26/04/2013,3,1,Shrub,Sweep,,Hemiptera,Rhopalidae,1
26/04/2013,3,1,Open,Sweep,,,,
